pgt-ozernyy-tverskaya-obl;ПГТ Озерный;Тверская область;tverskaya-obl;из ПГТ Озерный;55.142838;61.417475
pgt-peno;ПГТ Пено;Тверская область;tverskaya-obl;из ПГТ Пено;55.142838;61.417475
pgt-selizharovo;ПГТ Селижарово;Тверская область;tverskaya-obl;из ПГТ Селижарово;55.142838;61.417475
pgt-olenino;ПГТ Оленино;Тверская область;tverskaya-obl;из ПГТ Оленино;55.142838;61.417475
pgt-sandovo;ПГТ Сандово;Тверская область;tverskaya-obl;из ПГТ Сандово;55.142838;61.417475
pgt-rameshki;ПГТ Рамешки;Тверская область;tverskaya-obl;из ПГТ Рамешки;55.142838;61.417475
pgt-spirovo;ПГТ Спирово;Тверская область;tverskaya-obl;из ПГТ Спирово;55.142838;61.417475
pgt-molokovo;ПГТ Молоково;Тверская область;tverskaya-obl;из ПГТ Молоково;55.142838;61.417475
pgt-kesova-gora;ПГТ Кесова Гора;Тверская область;tverskaya-obl;из ПГТ Кесова Гора;55.142838;61.417475
pgt-sonkovo;ПГТ Сонково;Тверская область;tverskaya-obl;из ПГТ Сонково;55.142838;61.417475
pgt-maksatikha;ПГТ Максатиха;Тверская область;tverskaya-obl;из ПГТ Максатиха;55.142838;61.417475
pgt-zharkovskiy;ПГТ Жарковский;Тверская область;tverskaya-obl;из ПГТ Жарковский;55.142838;61.417475
gorod-tver;Город Тверь;Тверская область;tverskaya-obl;из города Тверь;55.142838;61.417475
pgt-sakharovo;ПГТ Сахарово;Тверская область;tverskaya-obl;из ПГТ Сахарово;55.142838;61.417475
pgt-doroshikha;ПГТ Дорошиха;Тверская область;tverskaya-obl;из ПГТ Дорошиха;55.142838;61.417475
gorod-torzhok;Город Торжок;Тверская область;tverskaya-obl;из города Торжок;55.142838;61.417475
gorod-rzhev;Город Ржев;Тверская область;tverskaya-obl;из города Ржев;55.142838;61.417475
gorod-nelidovo;Город Нелидово;Тверская область;tverskaya-obl;из города Нелидово;55.142838;61.417475
gorod-kimry;Город Кимры;Тверская область;tverskaya-obl;из города Кимры;55.142838;61.417475
pgt-belyy-gorodok;ПГТ Белый Городок;Тверская область;tverskaya-obl;из ПГТ Белый Городок;55.142838;61.417475
gorod-vyshniy-volochek;Город Вышний Волочек;Тверская область;tverskaya-obl;из города Вышний Волочек;55.142838;61.417475
pgt-krasnomayskiy;ПГТ Красномайский;Тверская область;tverskaya-obl;из ПГТ Красномайский;55.142838;61.417475
gorod-udomlya;Город Удомля;Тверская область;tverskaya-obl;из города Удомля;55.142838;61.417475
gorod-ostashkov;Город Осташков;Тверская область;tverskaya-obl;из города Осташков;55.142838;61.417475
gorod-kashin;Город Кашин;Тверская область;tverskaya-obl;из города Кашин;55.142838;61.417475
gorod-andreapol;Город Андреаполь;Тверская область;tverskaya-obl;из города Андреаполь;55.142838;61.417475
gorod-vesegonsk;Город Весьегонск;Тверская область;tverskaya-obl;из города Весьегонск;55.142838;61.417475
gorod-krasnyy-kholm;Город Красный Холм;Тверская область;tverskaya-obl;из города Красный Холм;55.142838;61.417475
gorod-zapadnaya-dvina;Город Западная Двина;Тверская область;tverskaya-obl;из города Западная Двина;55.142838;61.417475
pgt-staraya-toropa;ПГТ Старая Торопа;Тверская область;tverskaya-obl;из ПГТ Старая Торопа;55.142838;61.417475
pgt-peno-tverskaya-obl;ПГТ Пено;Тверская область;tverskaya-obl;из ПГТ Пено;55.142838;61.417475
pgt-selizharovo-tverskaya-obl;ПГТ Селижарово;Тверская область;tverskaya-obl;из ПГТ Селижарово;55.142838;61.417475
pgt-sandovo-tverskaya-obl;ПГТ Сандово;Тверская область;tverskaya-obl;из ПГТ Сандово;55.142838;61.417475
pgt-olenino-tverskaya-obl;ПГТ Оленино;Тверская область;tverskaya-obl;из ПГТ Оленино;55.142838;61.417475
pgt-rameshki-tverskaya-obl;ПГТ Рамешки;Тверская область;tverskaya-obl;из ПГТ Рамешки;55.142838;61.417475
pgt-spirovo-tverskaya-obl;ПГТ Спирово;Тверская область;tverskaya-obl;из ПГТ Спирово;55.142838;61.417475
pgt-molokovo-tverskaya-obl;ПГТ Молоково;Тверская область;tverskaya-obl;из ПГТ Молоково;55.142838;61.417475
gorod-likhoslavl;Город Лихославль;Тверская область;tverskaya-obl;из города Лихославль;55.142838;61.417475
pgt-kalashnikovo;ПГТ Калашниково;Тверская область;tverskaya-obl;из ПГТ Калашниково;55.142838;61.417475
gorod-belyy;Город Белый;Тверская область;tverskaya-obl;из города Белый;55.142838;61.417475
gorod-zubtsov;Город Зубцов;Тверская область;tverskaya-obl;из города Зубцов;55.142838;61.417475
pgt-kesova-gora-tverskaya-obl;ПГТ Кесова Гора;Тверская область;tverskaya-obl;из ПГТ Кесова Гора;55.142838;61.417475
pgt-sonkovo-tverskaya-obl;ПГТ Сонково;Тверская область;tverskaya-obl;из ПГТ Сонково;55.142838;61.417475
pgt-maksatikha-tverskaya-obl;ПГТ Максатиха;Тверская область;tverskaya-obl;из ПГТ Максатиха;55.142838;61.417475
pgt-zharkovskiy-tverskaya-obl;ПГТ Жарковский;Тверская область;tverskaya-obl;из ПГТ Жарковский;55.142838;61.417475
gorod-staritsa;Город Старица;Тверская область;tverskaya-obl;из города Старица;55.142838;61.417475
pgt-vasilevskiy-mokh;ПГТ Васильевский Мох;Тверская область;tverskaya-obl;из ПГТ Васильевский Мох;55.142838;61.417475
pgt-orsha;ПГТ Орша;Тверская область;tverskaya-obl;из ПГТ Орша;55.142838;61.417475
pgt-sukhoverkovo;ПГТ Суховерково;Тверская область;tverskaya-obl;из ПГТ Суховерково;55.142838;61.417475
gorod-kalinin;Город Калинин;Тверская область;tverskaya-obl;из города Калинин;55.142838;61.417475
gorod-tver-tverskaya-obl;Город Тверь;Тверская область;tverskaya-obl;из города Тверь;55.142838;61.417475
gorod-andreapol-tverskaya-obl;Город Андреаполь;Тверская область;tverskaya-obl;из города Андреаполь;55.142838;61.417475
gorod-bezhetsk;Город Бежецк;Тверская область;tverskaya-obl;из города Бежецк;55.142838;61.417475
gorod-belyy-tverskaya-obl;Город Белый;Тверская область;tverskaya-obl;из города Белый;55.142838;61.417475
pgt-kuzhenkino;ПГТ Куженкино;Тверская область;tverskaya-obl;из ПГТ Куженкино;55.142838;61.417475
pgt-kuzhenkino-1;ПГТ Куженкино-1;Тверская область;tverskaya-obl;из ПГТ Куженкино-1;55.142838;61.417475
pgt-kuzhenkino-2;ПГТ Куженкино-2;Тверская область;tverskaya-obl;из ПГТ Куженкино-2;55.142838;61.417475
gorod-bologoe;Город Бологое;Тверская область;tverskaya-obl;из города Бологое;55.142838;61.417475
gorod-vesegonsk-tverskaya-obl;Город Весьегонск;Тверская область;tverskaya-obl;из города Весьегонск;55.142838;61.417475
pgt-krasnomayskiy-tverskaya-obl;ПГТ Красномайский;Тверская область;tverskaya-obl;из ПГТ Красномайский;55.142838;61.417475
gorod-vyshniy-volochek-tverskaya-obl;Город Вышний Волочек;Тверская область;tverskaya-obl;из города Вышний Волочек;55.142838;61.417475
pgt-zharkovskiy-tverskaya-obl;ПГТ Жарковский;Тверская область;tverskaya-obl;из ПГТ Жарковский;55.142838;61.417475
pgt-staraya-toropa-tverskaya-obl;ПГТ Старая Торопа;Тверская область;tverskaya-obl;из ПГТ Старая Торопа;55.142838;61.417475
gorod-zapadnaya-dvina-tverskaya-obl;Город Западная Двина;Тверская область;tverskaya-obl;из города Западная Двина;55.142838;61.417475
gorod-zubtsov-tverskaya-obl;Город Зубцов;Тверская область;tverskaya-obl;из города Зубцов;55.142838;61.417475
gorod-kalyazin;Город Калязин;Тверская область;tverskaya-obl;из города Калязин;55.142838;61.417475
gorod-kashin-tverskaya-obl;Город Кашин;Тверская область;tverskaya-obl;из города Кашин;55.142838;61.417475
pgt-kesova-gora-tverskaya-obl;ПГТ Кесова Гора;Тверская область;tverskaya-obl;из ПГТ Кесова Гора;55.142838;61.417475
pgt-belyy-gorodok-tverskaya-obl;ПГТ Белый Городок;Тверская область;tverskaya-obl;из ПГТ Белый Городок;55.142838;61.417475
gorod-kimry-tverskaya-obl;Город Кимры;Тверская область;tverskaya-obl;из города Кимры;55.142838;61.417475
pgt-izoplit;ПГТ Изоплит;Тверская область;tverskaya-obl;из ПГТ Изоплит;55.142838;61.417475
pgt-kozlovo;ПГТ Козлово;Тверская область;tverskaya-obl;из ПГТ Козлово;55.142838;61.417475
pgt-novozavidovskiy;ПГТ Новозавидовский;Тверская область;tverskaya-obl;из ПГТ Новозавидовский;55.142838;61.417475
pgt-radchenko;ПГТ Радченко;Тверская область;tverskaya-obl;из ПГТ Радченко;55.142838;61.417475
pgt-redkino;ПГТ Редкино;Тверская область;tverskaya-obl;из ПГТ Редкино;55.142838;61.417475
pgt-primorskoe;ПГТ Приморское;Тверская область;tverskaya-obl;из ПГТ Приморское;55.142838;61.417475
pgt-radchenko-1;ПГТ Радченко-1;Тверская область;tverskaya-obl;из ПГТ Радченко-1;55.142838;61.417475
gorod-konakovo;Город Конаково;Тверская область;tverskaya-obl;из города Конаково;55.142838;61.417475
gorod-krasnyy-kholm-tverskaya-obl;Город Красный Холм;Тверская область;tverskaya-obl;из города Красный Холм;55.142838;61.417475
gorod-kuvshinovo;Город Кувшиново;Тверская область;tverskaya-obl;из города Кувшиново;55.142838;61.417475
pgt-kalashnikovo-tverskaya-obl;ПГТ Калашниково;Тверская область;tverskaya-obl;из ПГТ Калашниково;55.142838;61.417475
gorod-likhoslavl-tverskaya-obl;Город Лихославль;Тверская область;tverskaya-obl;из города Лихославль;55.142838;61.417475
rp-molokovo;Рабочий поселок Молоково;Тверская область;tverskaya-obl;из рабочего поселка Молоково;55.142838;61.417475
pgt-molokovo-tverskaya-obl;ПГТ Молоково;Тверская область;tverskaya-obl;из ПГТ Молоково;55.142838;61.417475
gorod-nelidovo-tverskaya-obl;Город Нелидово;Тверская область;tverskaya-obl;из города Нелидово;55.142838;61.417475
pgt-olenino-tverskaya-obl;ПГТ Оленино;Тверская область;tverskaya-obl;из ПГТ Оленино;55.142838;61.417475
gorod-ostashkov-tverskaya-obl;Город Осташков;Тверская область;tverskaya-obl;из города Осташков;55.142838;61.417475
pgt-rameshki-tverskaya-obl;ПГТ Рамешки;Тверская область;tverskaya-obl;из ПГТ Рамешки;55.142838;61.417475
gorod-rzhev-tverskaya-obl;Город Ржев;Тверская область;tverskaya-obl;из города Ржев;55.142838;61.417475
pgt-sandovo-tverskaya-obl;ПГТ Сандово;Тверская область;tverskaya-obl;из ПГТ Сандово;55.142838;61.417475
pgt-selizharovo-tverskaya-obl;ПГТ Селижарово;Тверская область;tverskaya-obl;из ПГТ Селижарово;55.142838;61.417475
pgt-sonkovo-tverskaya-obl;ПГТ Сонково;Тверская область;tverskaya-obl;из ПГТ Сонково;55.142838;61.417475
pgt-spirovo-tverskaya-obl;ПГТ Спирово;Тверская область;tverskaya-obl;из ПГТ Спирово;55.142838;61.417475
gorod-staritsa-tverskaya-obl;Город Старица;Тверская область;tverskaya-obl;из города Старица;55.142838;61.417475
gorod-torzhok-tverskaya-obl;Город Торжок;Тверская область;tverskaya-obl;из города Торжок;55.142838;61.417475
gorod-toropets;Город Торопец;Тверская область;tverskaya-obl;из города Торопец;55.142838;61.417475
gorod-udomlya-tverskaya-obl;Город Удомля;Тверская область;tverskaya-obl;из города Удомля;55.142838;61.417475
pgt-firovo;ПГТ Фирово;Тверская область;tverskaya-obl;из ПГТ Фирово;55.142838;61.417475
pgt-velikooktyabrskiy;ПГТ Великооктябрьский;Тверская область;tverskaya-obl;из ПГТ Великооктябрьский;55.142838;61.417475
gorod-tomsk;Город Томск;Томская область;tomskaya-obl;из города Томск;55.142838;61.417475
gorod-kedrovyy;Город Кедровый;Томская область;tomskaya-obl;из города Кедровый;55.142838;61.417475
gorod-seversk;Город Северск;Томская область;tomskaya-obl;из города Северск;55.142838;61.417475
gorod-strezhevoy;Город Стрежевой;Томская область;tomskaya-obl;из города Стрежевой;55.142838;61.417475
gorod-asino;Город Асино;Томская область;tomskaya-obl;из города Асино;55.142838;61.417475
rp-belyy-yar;Рабочий поселок Белый Яр;Томская область;tomskaya-obl;из рабочего поселка Белый Яр;55.142838;61.417475
gorod-kolpashevo;Город Колпашево;Томская область;tomskaya-obl;из города Колпашево;55.142838;61.417475
gorod-tula;Город Тула;Тульская область;tulskaya-obl;из города Тула;55.142838;61.417475
gorod-donskoy;Город Донской;Тульская область;tulskaya-obl;из города Донской;55.142838;61.417475
rp-novogurovskiy;Рабочий поселок Новогуровский;Тульская область;tulskaya-obl;из рабочего поселка Новогуровский;55.142838;61.417475
gorod-aleksin;Город Алексин;Тульская область;tulskaya-obl;из города Алексин;55.142838;61.417475
rp-arsenevo;Рабочий поселок Арсеньево;Тульская область;tulskaya-obl;из рабочего поселка Арсеньево;55.142838;61.417475
pgt-slavnyy;ПГТ Славный;Тульская область;tulskaya-obl;из ПГТ Славный;55.142838;61.417475
gorod-belev;Город Белев;Тульская область;tulskaya-obl;из города Белев;55.142838;61.417475
pgt-gornospasatelnyy;ПГТ Горноспасательный;Тульская область;tulskaya-obl;из ПГТ Горноспасательный;55.142838;61.417475
gorod-bogoroditsk;Город Богородицк;Тульская область;tulskaya-obl;из города Богородицк;55.142838;61.417475
rp-tovarkovskiy;Рабочий поселок Товарковский;Тульская область;tulskaya-obl;из рабочего поселка Товарковский;55.142838;61.417475
gorod-venev;Город Венев;Тульская область;tulskaya-obl;из города Венев;55.142838;61.417475
gorod-efremov;Город Ефремов;Тульская область;tulskaya-obl;из города Ефремов;55.142838;61.417475
rp-zaokskiy;Рабочий поселок Заокский;Тульская область;tulskaya-obl;из рабочего поселка Заокский;55.142838;61.417475
rp-epifan;Рабочий поселок Епифань;Тульская область;tulskaya-obl;из рабочего поселка Епифань;55.142838;61.417475
pgt-novolvovsk;ПГТ Новольвовск;Тульская область;tulskaya-obl;из ПГТ Новольвовск;55.142838;61.417475
gorod-kimovsk;Город Кимовск;Тульская область;tulskaya-obl;из города Кимовск;55.142838;61.417475
rp-borodinskiy;Рабочий поселок Бородинский;Тульская область;tulskaya-obl;из рабочего поселка Бородинский;55.142838;61.417475
rp-shvartsevskiy;Рабочий поселок Шварцевский;Тульская область;tulskaya-obl;из рабочего поселка Шварцевский;55.142838;61.417475
gorod-kireevsk;Город Киреевск;Тульская область;tulskaya-obl;из города Киреевск;55.142838;61.417475
gorod-bolokhovo;Город Болохово;Тульская область;tulskaya-obl;из города Болохово;55.142838;61.417475
gorod-lipki;Город Липки;Тульская область;tulskaya-obl;из города Липки;55.142838;61.417475
rp-kurkino;Рабочий поселок Куркино;Тульская область;tulskaya-obl;из рабочего поселка Куркино;55.142838;61.417475
rp-leninskiy;Рабочий поселок Ленинский;Тульская область;tulskaya-obl;из рабочего поселка Ленинский;55.142838;61.417475
rp-plekhanovo;Рабочий поселок Плеханово;Тульская область;tulskaya-obl;из рабочего поселка Плеханово;55.142838;61.417475
gorod-novomoskovsk;Город Новомосковск;Тульская область;tulskaya-obl;из города Новомосковск;55.142838;61.417475
pgt-keram-avariynyy;ПГТ Керам-Аварийный;Тульская область;tulskaya-obl;из ПГТ Керам-Аварийный;55.142838;61.417475
pgt-zareche;ПГТ Заречье;Тульская область;tulskaya-obl;из ПГТ Заречье;55.142838;61.417475
gorod-sokolniki;Город Сокольники;Тульская область;tulskaya-obl;из города Сокольники;55.142838;61.417475
rp-odoev;Рабочий поселок Одоев;Тульская область;tulskaya-obl;из рабочего поселка Одоев;55.142838;61.417475
gorod-plavsk;Город Плавск;Тульская область;tulskaya-obl;из города Плавск;55.142838;61.417475
gorod-suvorov;Город Суворов;Тульская область;tulskaya-obl;из города Суворов;55.142838;61.417475
gorod-chekalin;Город Чекалин;Тульская область;tulskaya-obl;из города Чекалин;55.142838;61.417475
rp-teploe;Рабочий поселок Теплое;Тульская область;tulskaya-obl;из рабочего поселка Теплое;55.142838;61.417475
gorod-uzlovaya;Город Узловая;Тульская область;tulskaya-obl;из города Узловая;55.142838;61.417475
rp-chern;Рабочий поселок Чернь;Тульская область;tulskaya-obl;из рабочего поселка Чернь;55.142838;61.417475
rp-stantsiya-skuratovo;Рабочий поселок Станция Скуратово;Тульская область;tulskaya-obl;из рабочего поселка Станция Скуратово;55.142838;61.417475
rp-kaznacheevskiy;Рабочий поселок Казначеевский;Тульская область;tulskaya-obl;из рабочего поселка Казначеевский;55.142838;61.417475
rp-ogarevka;Рабочий поселок Огаревка;Тульская область;tulskaya-obl;из рабочего поселка Огаревка;55.142838;61.417475
rp-shakhterskiy-ogarevskaya-p-a;Рабочий поселок Шахтерский (Огаревская п/а);Тульская область;tulskaya-obl;из рабочего поселка Шахтерский (Огаревская п/а);55.142838;61.417475
rp-pervomayskiy-tulskaya-obl;Рабочий поселок Первомайский;Тульская область;tulskaya-obl;из рабочего поселка Первомайский;55.142838;61.417475
gorod-schekino;Город Щекино;Тульская область;tulskaya-obl;из города Щекино;55.142838;61.417475
rp-pervomayskiy-tulskaya-obl;Рабочий поселок Первомайский;Тульская область;tulskaya-obl;из рабочего поселка Первомайский;55.142838;61.417475
gorod-sovetsk-tulskaya-obl;Город Советск;Тульская область;tulskaya-obl;из города Советск;55.142838;61.417475
pgt-revyakino;ПГТ Ревякино;Тульская область;tulskaya-obl;из ПГТ Ревякино;55.142838;61.417475
gorod-yasnogorsk;Город Ясногорск;Тульская область;tulskaya-obl;из города Ясногорск;55.142838;61.417475
gorod-tyumen;Город Тюмень;Тюменская область;tyumenskaya-obl;из города Тюмень;55.142838;61.417475
pgt-bukino;ПГТ Букино;Тюменская область;tyumenskaya-obl;из ПГТ Букино;55.142838;61.417475
pgt-voynovka;ПГТ Войновка;Тюменская область;tyumenskaya-obl;из ПГТ Войновка;55.142838;61.417475
pgt-istochnik;ПГТ Источник;Тюменская область;tyumenskaya-obl;из ПГТ Источник;55.142838;61.417475
pgt-mys;ПГТ Мыс;Тюменская область;tyumenskaya-obl;из ПГТ Мыс;55.142838;61.417475
pgt-elektroseti;ПГТ Электросети;Тюменская область;tyumenskaya-obl;из ПГТ Электросети;55.142838;61.417475
rp-tmpo-sputnik;Рабочий поселок ТМПО Спутник;Тюменская область;tyumenskaya-obl;из рабочего поселка ТМПО Спутник;55.142838;61.417475
pgt-entuziastov;ПГТ Энтузиастов;Тюменская область;tyumenskaya-obl;из ПГТ Энтузиастов;55.142838;61.417475
pgt-parfenovo;ПГТ Парфеново;Тюменская область;tyumenskaya-obl;из ПГТ Парфеново;55.142838;61.417475
gorod-tobolsk;Город Тобольск;Тюменская область;tyumenskaya-obl;из города Тобольск;55.142838;61.417475
rp-sumkino;Рабочий поселок Сумкино;Тюменская область;tyumenskaya-obl;из рабочего поселка Сумкино;55.142838;61.417475
pgt-sumkino;ПГТ Сумкино;Тюменская область;tyumenskaya-obl;из ПГТ Сумкино;55.142838;61.417475
gorod-ishim;Город Ишим;Тюменская область;tyumenskaya-obl;из города Ишим;55.142838;61.417475
gorod-zavodoukovsk;Город Заводоуковск;Тюменская область;tyumenskaya-obl;из города Заводоуковск;55.142838;61.417475
gorod-yalutorovsk;Город Ялуторовск;Тюменская область;tyumenskaya-obl;из города Ялуторовск;55.142838;61.417475
rp-bogandinskiy;Рабочий поселок Богандинский;Тюменская область;tyumenskaya-obl;из рабочего поселка Богандинский;55.142838;61.417475
rp-borovskiy;Рабочий поселок Боровский;Тюменская область;tyumenskaya-obl;из рабочего поселка Боровский;55.142838;61.417475
rp-vinzili;Рабочий поселок Винзили;Тюменская область;tyumenskaya-obl;из рабочего поселка Винзили;55.142838;61.417475
rp-golyshmanovo;Рабочий поселок Голышманово;Тюменская область;tyumenskaya-obl;из рабочего поселка Голышманово;55.142838;61.417475
gorod-zavodoukovsk-tyumenskaya-obl;Город Заводоуковск;Тюменская область;tyumenskaya-obl;из города Заводоуковск;55.142838;61.417475
gorod-ishim-tyumenskaya-obl;Город Ишим;Тюменская область;tyumenskaya-obl;из города Ишим;55.142838;61.417475
gorod-yalutorovsk-tyumenskaya-obl;Город Ялуторовск;Тюменская область;tyumenskaya-obl;из города Ялуторовск;55.142838;61.417475
gorod-ulyanovsk;Город Ульяновск;Ульяновская область;ulyanovskaya-obl;из города Ульяновск;55.142838;61.417475
gorod-dimitrovgrad;Город Димитровград;Ульяновская область;ulyanovskaya-obl;из города Димитровград;55.142838;61.417475
gorod-barysh;Город Барыш;Ульяновская область;ulyanovskaya-obl;из города Барыш;55.142838;61.417475
gorod-novoulyanovsk;Город Новоульяновск;Ульяновская область;ulyanovskaya-obl;из города Новоульяновск;55.142838;61.417475
rp-isheevka;Рабочий поселок Ишеевка;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Ишеевка;55.142838;61.417475
gorod-novoulyanovsk-ulyanovskaya-obl;Город Новоульяновск;Ульяновская область;ulyanovskaya-obl;из города Новоульяновск;55.142838;61.417475
rp-bazarnyy-syzgan;Рабочий поселок Базарный Сызган;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Базарный Сызган;55.142838;61.417475
rp-zhadovka;Рабочий поселок Жадовка;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Жадовка;55.142838;61.417475
rp-izmaylovo-ulyanovskaya-obl;Рабочий поселок Измайлово;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Измайлово;55.142838;61.417475
rp-im-vi-lenina;Рабочий поселок им. В.И. Ленина;Ульяновская область;ulyanovskaya-obl;из рабочего поселка им. В.И. Ленина;55.142838;61.417475
rp-lenina;Рабочий поселок Ленина;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Ленина;55.142838;61.417475
rp-im-vilenina;Рабочий поселок им В.И.Ленина;Ульяновская область;ulyanovskaya-obl;из рабочего поселка им В.И.Ленина;55.142838;61.417475
rp-starotimoshkino;Рабочий поселок Старотимошкино;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Старотимошкино;55.142838;61.417475
gorod-barysh-ulyanovskaya-obl;Город Барыш;Ульяновская область;ulyanovskaya-obl;из города Барыш;55.142838;61.417475
rp-veshkayma;Рабочий поселок Вешкайма;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Вешкайма;55.142838;61.417475
rp-chufarovo;Рабочий поселок Чуфарово;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Чуфарово;55.142838;61.417475
pgt-chufarovo;ПГТ Чуфарово;Ульяновская область;ulyanovskaya-obl;из ПГТ Чуфарово;55.142838;61.417475
rp-glotovka;Рабочий поселок Глотовка;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Глотовка;55.142838;61.417475
gorod-inza;Город Инза;Ульяновская область;ulyanovskaya-obl;из города Инза;55.142838;61.417475
rp-karsun;Рабочий поселок Карсун;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Карсун;55.142838;61.417475
rp-yazykovo;Рабочий поселок Языково;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Языково;55.142838;61.417475
rp-kuzovatovo;Рабочий поселок Кузоватово;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Кузоватово;55.142838;61.417475
rp-mayna-ulyanovskaya-obl;Рабочий поселок Майна;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Майна;55.142838;61.417475
rp-ignatovka;Рабочий поселок Игнатовка;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Игнатовка;55.142838;61.417475
rp-mullovka;Рабочий поселок Мулловка;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Мулловка;55.142838;61.417475
pgt-mullovskaya-fabrika;ПГТ Мулловская Фабрика;Ульяновская область;ulyanovskaya-obl;из ПГТ Мулловская Фабрика;55.142838;61.417475
rp-novaya-mayna;Рабочий поселок Новая Майна;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Новая Майна;55.142838;61.417475
rp-pravda;Рабочий поселок Правда;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Правда;55.142838;61.417475
rp-svkh-im-krupskoy;Рабочий поселок свх им Крупской;Ульяновская область;ulyanovskaya-obl;из рабочего поселка свх им Крупской;55.142838;61.417475
rp-mulovka-1-ya;Рабочий поселок Муловка 1-я;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Муловка 1-я;55.142838;61.417475
rp-novaya-mayna-1-ya;Рабочий поселок Новая Майна 1-я;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Новая Майна 1-я;55.142838;61.417475
rp-nikolaevka-ulyanovskaya-obl;Рабочий поселок Николаевка;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Николаевка;55.142838;61.417475
rp-kanadey;Рабочий поселок Канадей;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Канадей;55.142838;61.417475
rp-novocheremshansk-1;Рабочий поселок Новочеремшанск-1;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Новочеремшанск-1;55.142838;61.417475
rp-novospasskoe;Рабочий поселок Новоспасское;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Новоспасское;55.142838;61.417475
rp-pavlovka;Рабочий поселок Павловка;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Павловка;55.142838;61.417475
rp-radischevo;Рабочий поселок Радищево;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Радищево;55.142838;61.417475
rp-tsemzavod;Рабочий поселок Цемзавод;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Цемзавод;55.142838;61.417475
rp-krasnyy-gulyay;Рабочий поселок Красный Гуляй;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Красный Гуляй;55.142838;61.417475
rp-silikatnyy;Рабочий поселок Силикатный;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Силикатный;55.142838;61.417475
gorod-sengiley;Город Сенгилей;Ульяновская область;ulyanovskaya-obl;из города Сенгилей;55.142838;61.417475
rp-staraya-kulatka;Рабочий поселок Старая Кулатка;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Старая Кулатка;55.142838;61.417475
rp-staraya-mayna;Рабочий поселок Старая Майна;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Старая Майна;55.142838;61.417475
rp-surskoe;Рабочий поселок Сурское;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Сурское;55.142838;61.417475
rp-terenga;Рабочий поселок Тереньга;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Тереньга;55.142838;61.417475
rp-tsilna;Рабочий поселок Цильна;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Цильна;55.142838;61.417475
rp-cherdakly;Рабочий поселок Чердаклы;Ульяновская область;ulyanovskaya-obl;из рабочего поселка Чердаклы;55.142838;61.417475
pgt-lokomotivnyy;ПГТ Локомотивный;Челябинская область;ulyanovskaya-obl;из ПГТ Локомотивный;55.142838;61.417475
gorod-chelyabinsk;Город Челябинск;Челябинская область;chelyabinskaya-obl;из города Челябинск;55.142838;61.417475
pgt-novo-sineglazovo;ПГТ Ново-Синеглазово;Челябинская область;chelyabinskaya-obl;из ПГТ Ново-Синеглазово;55.142838;61.417475
pgt-fedorovka-chelyabinskaya-obl;ПГТ Федоровка;Челябинская область;chelyabinskaya-obl;из ПГТ Федоровка;55.142838;61.417475
pgt-vtorchermet;ПГТ Вторчермет;Челябинская область;chelyabinskaya-obl;из ПГТ Вторчермет;55.142838;61.417475
gorod-verkhniy-ufaley;Город Верхний Уфалей;Челябинская область;chelyabinskaya-obl;из города Верхний Уфалей;55.142838;61.417475
gorod-korkino;Город Коркино;Челябинская область;chelyabinskaya-obl;из города Коркино;55.142838;61.417475
rp-roza;Рабочий поселок Роза;Челябинская область;chelyabinskaya-obl;из рабочего поселка Роза;55.142838;61.417475
rp-pervomayskiy-chelyabinskaya-obl;Рабочий поселок Первомайский;Челябинская область;chelyabinskaya-obl;из рабочего поселка Первомайский;55.142838;61.417475
